DatasetName,SightingKey,SpeciesCode,KingdomName,ClassName,FamilyName,SortOrder,ScientificName,Exotic,CommonName,NSWStatus,CommStatus,SensitivityClass,ProfileID,DateFirst,DateLast,NumberIndividuals,EstimateTypeCode,SourceCode,ObservationType,Status,ValidationFlags,LocationKey,Description,Latitude_GDA94,Longitude_GDA94,Zone,Easting,Northing,Accuracy,SightingNotes,LocationNotes,Column1
AWC-NSW Parks Partnership Projects,SPJGI7421567,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 2:18,14/09/2021 2:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421568,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 2:18,14/09/2021 2:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421569,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 3:29,14/09/2021 3:29,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421570,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 3:29,14/09/2021 3:29,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421573,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 3:30,14/09/2021 3:30,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421574,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 3:30,14/09/2021 3:30,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421575,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,14/09/2021 3:45,14/09/2021 3:45,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421584,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:31,15/09/2021 9:31,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421585,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:31,15/09/2021 9:31,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421586,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:31,15/09/2021 9:31,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421587,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:43,15/09/2021 9:43,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421588,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:43,15/09/2021 9:43,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421589,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 9:43,15/09/2021 9:43,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421590,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:55,15/09/2021 22:55,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421591,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:55,15/09/2021 22:55,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421592,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:55,15/09/2021 22:55,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421593,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:59,15/09/2021 22:59,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421594,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:59,15/09/2021 22:59,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421595,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 22:59,15/09/2021 22:59,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421597,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 23:02,15/09/2021 23:02,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421598,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 23:02,15/09/2021 23:02,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421599,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 23:20,15/09/2021 23:20,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421600,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 23:20,15/09/2021 23:20,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421601,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,15/09/2021 23:20,15/09/2021 23:20,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421602,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:03,16/09/2021 0:03,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421603,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:03,16/09/2021 0:03,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421604,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:03,16/09/2021 0:03,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421606,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:03,16/09/2021 0:03,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421607,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:18,16/09/2021 0:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421608,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:18,16/09/2021 0:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421609,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:18,16/09/2021 0:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421610,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,16/09/2021 0:42,16/09/2021 0:42,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421613,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,19/09/2021 1:37,19/09/2021 1:37,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421614,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,19/09/2021 1:37,19/09/2021 1:37,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421618,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:30,21/09/2021 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421619,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:30,21/09/2021 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421620,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:30,21/09/2021 6:30,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421621,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:49,21/09/2021 6:49,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421622,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:49,21/09/2021 6:49,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421623,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,21/09/2021 6:49,21/09/2021 6:49,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421624,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,26/09/2021 1:26,26/09/2021 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421625,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,26/09/2021 1:26,26/09/2021 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421626,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,26/09/2021 1:26,26/09/2021 1:26,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421627,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,26/09/2021 2:31,26/09/2021 2:31,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421628,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,26/09/2021 3:47,26/09/2021 3:47,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421634,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421635,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421636,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421637,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421638,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421639,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:35,28/09/2021 3:35,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421640,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:36,28/09/2021 3:36,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421641,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:36,28/09/2021 3:36,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421642,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,28/09/2021 3:36,28/09/2021 3:36,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421643,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:11,1/10/2021 13:11,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421644,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:11,1/10/2021 13:11,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421645,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:11,1/10/2021 13:11,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421646,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:27,1/10/2021 13:27,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421647,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:27,1/10/2021 13:27,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421648,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:46,1/10/2021 13:46,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421649,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:46,1/10/2021 13:46,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421650,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:46,1/10/2021 13:46,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421651,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:47,1/10/2021 13:47,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421652,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:47,1/10/2021 13:47,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421653,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 13:47,1/10/2021 13:47,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421654,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:12,1/10/2021 14:12,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421655,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:12,1/10/2021 14:12,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421656,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:12,1/10/2021 14:12,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421657,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:18,1/10/2021 14:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421658,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:18,1/10/2021 14:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421659,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:18,1/10/2021 14:18,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421660,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:19,1/10/2021 14:19,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421661,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:19,1/10/2021 14:19,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421662,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:19,1/10/2021 14:19,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
AWC-NSW Parks Partnership Projects,SPJGI7421663,1263,Fauna,Mammalia,Macropodidae,3831,Macropus fuliginosus,,Western Grey Kangaroo,P,,,,1/10/2021 14:20,1/10/2021 14:20,1,,4,Q,Valid and accepted without modification,,LPJGI0613880,Mallee Cliffs,-34.18744399,142.5416958,54,642065,6215986,100,Observed in predator-free fenced area,Cam,
