Data from the BioNet Atlas website, which holds records from a number of custodians. The data are only indicative and cannot be considered a comprehensive inventory, and may contain errors and omissions.
Location accuracy varies. Records of species listed under the Sensitive Species Data Policy are identified in the Sensitivity Class column (^ rounded to 0.1°C; ^^ rounded to 0.01°C).
Copyright the State of NSW through the Department of Planning, Industry and Environment.
Search criteria : Public Report of all  Valid Records of Red Kangaroo (Species: Osphranter rufus) returned a total of 8,500 records of 1 species.Report generated on 24/09/2024 5:00 PM
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
Wildlife Rehab Database	SPJGI7878674	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				07/03/2021	07/03/2021			4	WR	Valid and accepted without modification		LPJGI0903531	Geocoded loc: DARETON NSW 2717; Orig location provided: Dareton , DARETON, 2717. Rehab provided only suburb.	-34.094400000	142.040100000	54	595947	6226889	10.0000	Encounter broad: Unsuitable Environment; Encounter narrow: Unsuitable Environment		
Wildlife Rehab Database	SPJGI7878679	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				18/03/2021	18/03/2021			4	WR	Valid and accepted without modification		LPJGI0903178	Geocoded loc: STURT HWY, MONAK NSW 2738; Orig loc provided: sturt highway - mallee fowl rest stop, MONAK, 2738	-34.390600000	142.426400000	54	631124	6193612	10.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7878680	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				18/03/2021	18/03/2021			4	WR	Valid and accepted without modification		LPJGI0903178	Geocoded loc: STURT HWY, MONAK NSW 2738; Orig loc provided: sturt highway - mallee fowl rest stop, MONAK, 2738	-34.390600000	142.426400000	54	631124	6193612	10.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI7878687	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				26/04/2021	26/04/2021			4	WR	Valid and accepted without modification		LPJGI0904253	Geocoded loc: RUFUS NSW 2648; Orig location provided: Old renmark road - Lake Victoria, Rufus, 2648. Rehab provided only suburb.	-33.976300000	141.284100000	54	526243	6240435	10.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7878688	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				26/04/2021	26/04/2021			4	WR	Valid and accepted without modification		LPJGI0904253	Geocoded loc: RUFUS NSW 2648; Orig location provided: Old renmark road - Lake Victoria, Rufus, 2648. Rehab provided only suburb.	-33.976300000	141.284100000	54	526243	6240435	10.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI7883035	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				08/09/2020	08/09/2020			4	WR	Valid and accepted without modification		LPJGI0922478	Geocoded loc: COBAR NSW 2835; Orig location provided: COBAR. Rehab provided only suburb.	-31.482332750	145.791878900	55	385246	6516310	26380.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7883147	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				06/11/2020	06/11/2020			4	WR	Valid and accepted without modification		LPJGI0924632	Geocoded loc: COONAMBLE NSW 2829; Orig location provided: COONAMBLE. Rehab provided only suburb.	-30.910210020	148.323933900	55	626514	6579598	21956.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7883346	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				16/01/2021	16/01/2021			4	WR	Valid and accepted without modification		LPJGI0925091	Geocoded loc: BOURKE NSW 2840; Orig location provided: BOURKE. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7883641	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				08/06/2021	08/06/2021			4	WR	Valid and accepted without modification		LPJGI0925008	Geocoded loc: CARINDA NSW 2831; Orig location provided: Carinda. Rehab provided only suburb.	-30.384520620	147.572716900	55	555023	6638466	32792.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7896046	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				28/08/2020	28/08/2020			4	WR	Valid and accepted without modification		LPJGI0923904	Geocoded loc: GULARGAMBONE NSW 2828; Orig location provided: GULARGAMBONE. Rehab provided only suburb.	-31.289475030	148.498535800	55	642633	6537347	15284.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7896047	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				04/09/2020	04/09/2020			4	WR	Valid and accepted without modification		LPJGI0924632	Geocoded loc: COONAMBLE NSW 2829; Orig location provided: COONAMBLE. Rehab provided only suburb.	-30.910210020	148.323933900	55	626514	6579598	21956.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7896080	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				16/01/2021	16/01/2021			4	WR	Valid and accepted without modification		LPJGI0925586	Geocoded loc: COLLARENEBRI NSW 2833; Orig location provided: COLLARENEBRI. Rehab provided only suburb.	-29.383953610	148.551238600	55	650538	6748474	40072.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7896090	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				01/05/2021	01/05/2021			4	WR	Valid and accepted without modification		LPJGI0923904	Geocoded loc: GULARGAMBONE NSW 2828; Orig location provided: GULARGAMBONE. Rehab provided only suburb.	-31.289475030	148.498535800	55	642633	6537347	15284.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI7896099	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				29/05/2021	29/05/2021			4	WR	Valid and accepted without modification		LPJGI0925009	Geocoded loc: CARINDA NSW 2831; Orig location provided: Mum MVA Transferred from Port Macquarie, originally from Carinda, CARINDA. Rehab provided only suburb.	-30.384520620	147.572716900	55	555023	6638466	32792.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7896100	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				30/06/2021	30/06/2021			4	WR	Valid and accepted without modification		LPJGI0925009	Geocoded loc: CARINDA NSW 2831; Orig location provided: Mum MVA Transferred from Port Macquarie, originally from Carinda, CARINDA. Rehab provided only suburb.	-30.384520620	147.572716900	55	555023	6638466	32792.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI7896282	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				08/06/2021	08/06/2021			4	WR	Valid and accepted without modification		LPJGI0925601	Geocoded loc: MOREE NSW 2400; Orig location provided: Moree, 2400. Rehab provided only suburb.	-29.349710440	149.725208900	55	764589	6750183	35100.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7896283	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				08/06/2021	08/06/2021			4	WR	Valid and accepted without modification		LPJGI0925601	Geocoded loc: MOREE NSW 2400; Orig location provided: Moree, 2400. Rehab provided only suburb.	-29.349710440	149.725208900	55	764589	6750183	35100.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7896447	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				29/09/2020	29/09/2020			4	WR	Valid and accepted without modification		LPJGI0898307	Geocoded loc: DENILIQUIN NSW 2710; Orig location provided: Deniliquin, 2710. Rehab provided only suburb.	-35.554460640	144.850626900	55	305183	6063341	17532.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7896745	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				29/12/2020	29/12/2020			4	WR	Valid and accepted without modification		LPJGI0925601	Geocoded loc: MOREE NSW 2400; Orig location provided: Moree, 2400. Rehab provided only suburb.	-29.349710440	149.725208900	55	764589	6750183	35100.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7924498	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				08/09/2020	08/09/2020			4	WR	Valid and accepted without modification		LPJGI0922477	Geocoded loc: COBAR NSW 2835; Orig location provided: Cobar, 2835. Rehab provided only suburb.	-31.482332750	145.791878900	55	385246	6516310	26380.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7946786	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				04/09/2020	04/09/2020			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7946787	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				19/09/2020	19/09/2020			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7946793	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/05/2021	24/05/2021			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7946794	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				24/05/2021	24/05/2021			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7950936	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				14/07/2020	14/07/2020			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7950938	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				07/09/2020	07/09/2020			4	WR	Valid and accepted without modification		LPJGI0925627	Geocoded loc: GOODOOGA NSW 2838; Orig location provided: Goodooga, 2831. Rehab provided only suburb.	-29.248418160	147.415942300	55	540416	6764420	33321.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7950940	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/12/2020	23/12/2020			4	WR	Valid and accepted without modification		LPJGI0925484	Geocoded loc: WANAARING NSW 2840; Orig location provided: Wanaaring, 2840. Rehab provided only suburb.	-29.582502930	143.882898300	54	779266	6724005	79492.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7950941	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				23/12/2020	23/12/2020			4	WR	Valid and accepted without modification		LPJGI0925484	Geocoded loc: WANAARING NSW 2840; Orig location provided: Wanaaring, 2840. Rehab provided only suburb.	-29.582502930	143.882898300	54	779266	6724005	79492.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7950942	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				12/01/2021	12/01/2021			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7950944	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				06/02/2021	06/02/2021			4	WR	Valid and accepted without modification		LPJGI0925090	Geocoded loc: BOURKE NSW 2840; Orig location provided: Bourke, 2840. Rehab provided only suburb.	-30.207561860	146.042482300	55	407840	6657827	35156.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7954792	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/07/2020	03/07/2020			4	WR	Valid and accepted without modification		LPJGI0918449	Geocoded loc: IVANHOE NSW 2878; Orig location provided: Ivanhoe, 2878. Rehab provided only suburb.	-32.699303630	144.140203100	55	231900	6378431	70895.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7984287	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				06/11/2020	06/11/2020			4	WR	Valid and accepted without modification		LPJGI0903152	Geocoded loc: MURRAMI NSW 2705; Orig location provided: Murrami, 2705. Rehab provided only suburb.	-34.407088710	146.261111100	55	432092	6192458	8895.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI7986397	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/03/2021	03/03/2021			4	WR	Valid and accepted without modification		LPJGI0899916	Geocoded loc: CONARGO NSW 2710; Orig location provided: Conargo, 2710. Rehab provided only suburb.	-35.242729460	145.172055800	55	333682	6098507	16451.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7986403	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				04/04/2021	04/04/2021			4	WR	Valid and accepted without modification		LPJGI0898493	Geocoded loc: MAYRUNG NSW 2710; Orig location provided: Mayrung, 2710. Rehab provided only suburb.	-35.473546130	145.326091600	55	348131	6073153	8659.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI7990355	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				20/05/2021	20/05/2021			4	WR	Valid and accepted without modification		LPJGI0903202	Geocoded loc: HANWOOD NSW 2680; Orig location provided: Hanwood, 2680. Rehab provided only suburb.	-34.353144100	146.025065100	55	410340	6198256	5716.0000	Encounter broad: Entanglement; Encounter narrow: Entanglement - Other		
Wildlife Rehab Database	SPJGI7996917	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				14/11/2020	14/11/2020			4	WR	Valid and accepted without modification		LPJGI0925585	Geocoded loc: COLLARENEBRI NSW 2833; Orig location provided: Collarenebri, 2833. Rehab provided only suburb.	-29.383953610	148.551238600	55	650538	6748474	40072.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8013556	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				15/01/2021	15/01/2021			4	WR	Valid and accepted without modification		LPJGI0920777	Geocoded loc: NYMAGEE NSW 2831; Orig location provided: Nymagee, 2831. Rehab provided only suburb.	-32.137070550	146.074686800	55	412728	6443996	36898.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI8018838	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				28/06/2022	28/06/2022			4	WR	Valid and accepted without modification		LPJGI1019256	Geocoded loc: GUNNEDAH, NSW, 2380; Orig location provided: Gunnedah, 2380; Geocode geotype: LOCALITY. Additional location information provided by rehab group: None	-30.995848990	150.208647600	56	233459	6567513	12841.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8058141	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				06/11/2021	06/11/2021			4	WR	Valid and accepted without modification		LPJGI1026019	Geocoded loc: 14 HARLEQUIN ST, LIGHTNING RIDGE, NSW, 2834; Orig location provided: 14 Harlequin St , Lightning Ridge, 2834; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-29.430467480	147.976962300	55	594762	6743924	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8079421	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				01/01/2022	01/01/2022			4	WR	Valid and accepted without modification		LPJGI1015902	Geocoded loc: WARREN, NSW, 2824; Orig location provided: NULL , Warren, 2824; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-31.729482700	147.854721700	55	580971	6489231	8726.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8089957	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/02/2022	03/02/2022			4	WR	Valid and accepted without modification		LPJGI1015902	Geocoded loc: WARREN, NSW, 2824; Orig location provided: NULL , Warren, 2824; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-31.729482700	147.854721700	55	580971	6489231	8726.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8101743	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				15/03/2022	15/03/2022			4	WR	Valid and accepted without modification		LPJGI0936767	Geocoded loc: URANA, NSW, 2645; Orig location provided: Federation Way , Urana, 2645; Geocode geotype: STREET. Additional location info provided by carer: None	-35.339070480	146.274674700	55	434086	6089113	500.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Dependent On Parent Taken Into Care		
Wildlife Rehab Database	SPJGI8109471	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				17/04/2022	17/04/2022			4	WR	Valid and accepted without modification		LPJGI0948296	Geocoded loc: HANWOOD, NSW, 2680; Orig location provided: -34.3548157, 146.0365206 , Hanwood, 2680; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-34.353144100	146.025065100	55	410340	6198256	5716.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8112395	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				02/05/2022	02/05/2022			4	WR	Valid and accepted without modification		LPJGI1016307	Geocoded loc: NYNGAN, NSW, 2825; Orig location provided: Mitchell Hwy Innaminna farm, Nyngan, 2825; Geocode geotype: STREET. Additional location info provided by carer: None	-31.552696480	147.176969100	55	516796	6509129	500.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8117963	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				03/06/2022	03/06/2022			4	WR	Valid and accepted without modification		LPJGI1016376	Geocoded loc: 20/16 WITTAGOONA ST, COBAR, NSW, 2835; Orig location provided: 16 Wittagoona Street , Cobar, 2835; Geocode geotype: ADDRESS. Additional location info provided by carer: None	-31.507483420	145.827718500	55	388680	6513559	30.0000	Encounter broad: Unknown/Unclassified; Encounter narrow: Unknown		
Wildlife Rehab Database	SPJGI8142666	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				14/02/2022	14/02/2022			4	WR	Valid and accepted without modification		LPJGI1015901	Geocoded loc: WARREN, NSW, 2824; Orig location provided: Mum MVA, Warren, 2824; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-31.729482700	147.854721700	55	580971	6489231	8726.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8142667	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				21/02/2022	21/02/2022			4	WR	Valid and accepted without modification		LPJGI1015901	Geocoded loc: WARREN, NSW, 2824; Orig location provided: Mum MVA, Warren, 2824; Geocode geotype: LOCALITY. Additional location info provided by carer: None	-31.729482700	147.854721700	55	580971	6489231	8726.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149393	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				26/07/2021	26/07/2021			4	WR	Valid and accepted without modification		LPJGI1014205	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: Menindee Rd, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: None	-32.117082540	141.806938900	54	576124	6446301	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149398	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				28/09/2021	28/09/2021			4	WR	Valid and accepted without modification		LPJGI1014201	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: 10ks from BH Menindee Rd, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: None	-32.117082540	141.806938900	54	576124	6446301	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149399	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				28/09/2021	28/09/2021			4	WR	Valid and accepted without modification		LPJGI1014201	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: 10ks from BH Menindee Rd, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: None	-32.117082540	141.806938900	54	576124	6446301	500.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI8149400	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				29/09/2021	29/09/2021			4	WR	Valid and accepted without modification		LPJGI1014931	Geocoded loc: 3621/89 MARKS ST, BROKEN HILL, NSW, 2880; Orig location provided: 89 Marks St, Broken Hill, 2880; Geocode geotype: ADDRESS. Additional location info provided by carer: Mother & Joey found 40ks north BH on Silver City Highway	-31.955654500	141.455724700	54	543067	6464389	30.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI8149401	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				30/09/2021	30/09/2021			4	WR	Valid and accepted without modification		LPJGI1015121	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: Barrier Highway, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: 5-10ks east of Broken Hill	-31.936988800	141.519837700	54	549135	6466431	500.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI8149402	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				07/10/2021	07/10/2021			4	WR	Valid and accepted without modification		LPJGI1015970	Geocoded loc: WILCANNIA, NSW, 2836; Orig location provided: Barrier Highway, Wilcannia, 2836; Geocode geotype: STREET. Additional location info provided by carer: None	-31.698035180	143.634381800	54	749683	6490017	500.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI8149403	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				16/10/2021	16/10/2021			4	WR	Valid and accepted without modification		LPJGI1015119	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: Barrier Highway, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: 35ks east of Broken hill	-31.936988800	141.519837700	54	549135	6466431	500.0000	Encounter broad: Abandoned/Orphaned/Nestling; Encounter narrow: Abandoned/Orphaned		
Wildlife Rehab Database	SPJGI8149407	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				15/11/2021	15/11/2021			4	WR	Valid and accepted without modification		LPJGI1015209	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: Silverton Rd, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: 10ks  North west of Broken Hill	-31.913932910	141.356232700	54	533680	6469049	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149408	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				15/11/2021	15/11/2021			4	WR	Valid and accepted without modification		LPJGI1015209	Geocoded loc: BROKEN HILL, NSW, 2880; Orig location provided: Silverton Rd, Broken Hill, 2880; Geocode geotype: STREET. Additional location info provided by carer: 10ks  North west of Broken Hill	-31.913932910	141.356232700	54	533680	6469049	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149410	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				01/12/2021	01/12/2021			4	WR	Valid and accepted without modification		LPJGI1013086	Geocoded loc: MENINDEE, NSW, 2879; Orig location provided: Menindee Rd, Sunset Strip, 2879; Geocode geotype: STREET. Additional location info provided by carer: 90ks South east of Broken Hill	-32.264668030	142.308213800	54	623216	6429476	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
Wildlife Rehab Database	SPJGI8149417	1275	Fauna	Mammalia	Macropodidae	3864	Osphranter rufus		Red Kangaroo	P				13/01/2022	13/01/2022			4	WR	Valid and accepted without modification		LPJGI1015920	Geocoded loc: SILVERTON, NSW, 2880; Orig location provided: Wilangee Rd, Silverton , 2880; Geocode geotype: STREET. Additional location info provided by carer: 29ks North west of Broken Hill	-31.723030960	141.235786900	54	522338	6490239	500.0000	Encounter broad: Collision; Encounter narrow: Collision - Motor Vehicle		
